Price,Distance
3130000.0,5.6
2265000.0,5.6
1975000.0,5.6
2075000.0,5.6
2550000.0,5.6
2821000.0,5.6
2240000.0,5.6
1275000.0,5.6
1330000.0,5.6
720000.0,5.6
1450000.0,5.6
2760000.0,5.6
3650000.0,5.6
1528000.0,5.6
551000.0,5.6
2800000.0,5.6
2215000.0,5.6
557000.0,5.6
1410000.0,5.6
1000000.0,5.6
2450000.0,5.6
2460000.0,5.6
2850000.0,5.6
2150000.0,5.6
2425000.0,5.6
610000.0,5.6
2350000.0,5.6
955000.0,5.6
707500.0,5.6
727500.0,5.6
1410000.0,5.6
732000.0,5.6
2875000.0,5.6
1565000.0,5.6
480000.0,5.6
1725000.0,5.6
730000.0,5.6
1830000.0,5.6
1500000.0,5.6
1750000.0,5.6
1100000.0,5.6
1290000.0,5.6
1440000.0,5.6
2560000.0,5.6
2600000.0,5.6
2245000.0,5.6
3280000.0,5.6
3000000.0,5.6
730000.0,5.6
4005000.0,5.6
2003000.0,5.6
1211000.0,5.6
891000.0,5.6
3500000.0,5.6
4501000.0,5.6
620000.0,5.6
2600000.0,5.6
975000.0,5.6
2800000.0,5.6
1420000.0,5.6
1800000.0,5.6
1505000.0,5.6
3065000.0,5.6
395000.0,5.6
2250000.0,5.6
2040000.0,7.5
2490000.0,7.5
620000.0,7.5
1750000.0,7.5
1880000.0,7.5
1950000.0,7.5
605000.0,7.5
2908000.0,7.5
1805000.0,7.5
1250000.0,7.5
1920000.0,7.5
1292000.0,7.5
1900000.0,7.5
1610000.0,7.5
1850000.0,7.5
1615000.0,7.5
655000.0,7.5
2250000.0,7.5
1830000.0,7.5
1300000.0,7.5
1880000.0,7.5
2081000.0,7.5
1315000.0,7.5
900000.0,7.5
1750000.0,7.5
3028000.0,7.5
2100000.0,7.5
1110000.0,7.5
2175000.0,7.5
1300000.0,7.5
1580000.0,7.5
1350000.0,7.5
900000.0,7.5
1963000.0,7.5
1315000.0,7.5
675000.0,7.5
1620000.0,7.5
1770000.0,7.5
1260000.0,7.5
1910000.0,7.5
1230000.0,7.5
1815000.0,6.2
1290000.0,6.2
1706000.0,6.2
670000.0,9.2
615000.0,9.2
715000.0,9.2
826000.0,9.2
275000.0,9.2
711000.0,9.2
640000.0,9.2
1200000.0,9.2
927000.0,9.2
695000.0,9.2
880000.0,9.2
485000.0,9.2
490000.0,9.2
423000.0,9.2
725000.0,9.2
676500.0,9.2
502000.0,9.2
721000.0,9.2
440000.0,9.2
1048000.0,9.2
520000.0,9.2
1000000.0,9.2
580000.0,9.2
840000.0,9.2
335000.0,9.2
630000.0,9.2
893000.0,9.2
832000.0,9.2
646000.0,9.2
673000.0,9.2
728000.0,9.2
741000.0,9.2
600000.0,9.2
695000.0,9.2
935000.0,9.2
349000.0,9.2
672000.0,9.2
672000.0,9.2
555000.0,9.2
815000.0,9.2
915000.0,9.2
352500.0,9.2
600000.0,9.2
690000.0,9.2
1350000.0,9.2
930000.0,9.2
510000.0,9.2
725500.0,9.2
746000.0,9.2
750000.0,9.2
360000.0,9.2
765000.0,9.2
1060000.0,9.2
820000.0,9.2
740000.0,9.2
770000.0,9.2
490000.0,9.2
657000.0,9.2
830000.0,9.2
675000.0,9.2
865000.0,9.2
600000.0,9.2
773000.0,9.2
905000.0,9.2
2500000.0,7.4
3850000.0,7.4
2660000.0,7.4
570500.0,7.4
1350000.0,7.4
2325000.0,7.4
2050000.0,7.4
2300000.0,7.4
3460000.0,7.4
2400000.0,7.4
569000.0,7.4
2025000.0,7.4
1950000.0,7.4
1895000.0,7.4
635000.0,7.4
611000.0,7.4
1020000.0,7.4
1611000.0,7.4
3800000.0,7.4
1390000.0,7.4
780000.0,7.4
4700000.0,7.4
2415000.0,7.4
710000.0,7.4
566000.0,7.4
1437000.0,7.4
500000.0,7.4
1155000.0,7.4
3010000.0,7.4
650000.0,7.4
3400000.0,7.4
2355000.0,7.4
4240000.0,7.4
927000.0,7.4
2605000.0,7.4
1326000.0,7.4
4525000.0,7.4
660000.0,7.4
1617000.0,7.4
1965000.0,7.4
2325000.0,7.4
3470000.0,7.4
740000.0,7.4
5075000.0,7.4
2325000.0,7.4
1970000.0,7.4
405000.0,7.4
1475000.0,7.4
640000.0,7.4
700000.0,7.4
1395000.0,7.4
1000000.0,7.4
584000.0,7.4
4940000.0,7.4
420000.0,7.4
4980000.0,7.4
670000.0,7.4
2300000.0,7.4
1490000.0,11.2
1210000.0,11.2
1300000.0,11.2
1675000.0,11.2
980000.0,11.2
2055000.0,11.2
2400000.0,11.2
2355000.0,11.2
1036000.0,11.2
1301000.0,11.2
2273000.0,11.2
2350000.0,11.2
350000.0,11.2
1215000.0,11.2
447000.0,11.2
2200000.0,11.2
866000.0,11.2
2200000.0,11.2
790000.0,11.2
2250000.0,11.2
587000.0,11.2
1185000.0,11.2
1550000.0,11.2
1837000.0,11.2
1105000.0,11.2
2360000.0,11.2
1253000.0,11.2
1505000.0,11.2
1500000.0,11.2
720000.0,11.2
1400000.0,11.2
720000.0,11.2
2210000.0,11.2
940000.0,11.2
1810000.0,11.2
922000.0,11.2
4802500.0,11.2
350000.0,11.2
735000.0,11.2
1555000.0,11.2
2123000.0,11.2
2800000.0,11.2
500000.0,11.2
350000.0,11.2
840000.0,11.2
2305000.0,11.2
1700000.0,11.2
2500000.0,11.2
370000.0,11.2
1150000.0,11.2
1600000.0,11.2
2001000.0,11.2
1915000.0,11.2
1690000.0,11.2
1320000.0,11.2
830000.0,11.2
1135000.0,11.2
1240000.0,11.2
1120000.0,11.2
1625000.0,11.2
695000.0,11.2
1500000.0,11.2
1400000.0,11.2
707500.0,11.2
835000.0,11.2
560000.0,11.2
1870000.0,11.2
1675000.0,11.2
1700000.0,11.2
1580000.0,11.2
820000.0,11.2
480000.0,11.2
1420000.0,11.2
1370000.0,11.2
1680000.0,11.2
2960000.0,11.2
2110000.0,11.2
1300000.0,11.2
1750000.0,11.2
300000.0,11.2
1100000.0,11.2
373000.0,11.2
1230000.0,11.2
1149000.0,11.2
1500000.0,11.2
536000.0,11.2
1300000.0,11.2
2412000.0,11.2
2560000.0,11.2
960000.0,11.2
1850000.0,11.2
1510000.0,11.2
977000.0,11.2
315000.0,11.2
1297000.0,11.2
1015000.0,11.2
1895000.0,11.2
523000.0,11.2
1335000.0,11.2
1055000.0,11.2
2100000.0,11.2
425000.0,11.2
1670000.0,11.2
1350000.0,11.2
1650000.0,11.2
530000.0,11.2
1550000.0,11.2
2020000.0,11.2
950000.0,11.2
1782500.0,11.2
2490000.0,11.2
500000.0,11.2
940000.0,11.2
650000.0,11.2
800000.0,8.7
870000.0,8.7
635000.0,8.7
975000.0,8.7
560000.0,8.7
560000.0,8.7
961000.0,8.7
979888.0,8.7
1650000.0,8.7
355000.0,8.7
550000.0,8.7
420000.0,8.7
345000.0,8.7
399000.0,8.7
940000.0,8.7
1105000.0,8.7
730000.0,8.7
425000.0,8.7
662500.0,8.7
700000.0,8.7
1275000.0,8.7
986500.0,8.7
260000.0,8.7
410000.0,8.7
930000.0,8.7
920000.0,8.7
1320000.0,8.7
1150000.0,8.7
680000.0,8.7
990000.0,8.7
330000.0,8.7
277500.0,8.7
637000.0,8.7
1011000.0,8.7
840000.0,8.7
370000.0,8.7
1151000.0,8.7
370000.0,8.7
580000.0,8.7
847000.0,8.7
400000.0,8.7
620000.0,8.7
1100000.0,8.7
1072000.0,8.7
479000.0,8.7
470000.0,8.7
510000.0,8.7
440000.0,8.7
460000.0,8.7
865000.0,8.7
488000.0,8.7
940000.0,8.7
570000.0,8.7
500000.0,8.7
335000.0,8.7
1900000.0,8.7
429000.0,8.7
495000.0,8.7
820000.0,8.7
456000.0,8.7
566000.0,8.7
408000.0,8.7
1040000.0,8.7
1015000.0,8.7
470000.0,8.7
1460000.0,8.7
780000.0,8.7
675000.0,8.7
440000.0,8.7
640000.0,8.7
880000.0,8.7
1048700.0,8.7
400000.0,8.7
1215000.0,8.7
1180000.0,8.7
1117000.0,8.7
420000.0,8.7
1000000.0,8.7
600000.0,8.7
770000.0,8.7
905000.0,8.7
1151000.0,8.7
805000.0,8.7
1540000.0,8.7
907000.0,8.7
570000.0,8.7
725000.0,8.7
820000.0,8.7
940000.0,8.7
1150000.0,8.7
1030000.0,8.7
1350000.0,8.7
1230000.0,8.7
720000.0,8.7
460000.0,8.7
884500.0,8.7
1010000.0,8.7
820000.0,8.7
820000.0,8.7
330000.0,8.7
400000.0,2.8
365000.0,2.8
427000.0,2.8
1200000.0,2.8
520000.0,2.8
1160500.0,2.8
940000.0,2.8
1525000.0,2.8
780000.0,2.8
595000.0,2.8
370000.0,2.8
2138000.0,2.8
2030000.0,2.8
535000.0,2.8
860000.0,2.8
1275000.0,2.8
450000.0,2.8
360000.0,2.8
395000.0,2.8
610000.0,2.8
1470000.0,2.8
665000.0,2.8
370000.0,2.8
390000.0,2.8
270000.0,2.8
386000.0,2.8
659000.0,2.8
1050000.0,2.8
671000.0,2.8
545000.0,2.8
450000.0,2.8
570000.0,2.8
432000.0,2.8
585000.0,2.8
400000.0,2.8
210000.0,2.8
545000.0,2.8
500000.0,2.8
750000.0,2.8
375000.0,2.8
600000.0,2.8
435000.0,2.8
363500.0,2.8
750000.0,2.8
1016000.0,2.8
505000.0,2.8
680000.0,2.8
796000.0,2.8
470000.0,2.8
390000.0,2.8
650000.0,2.8
483000.0,2.8
1400000.0,2.8
610000.0,2.8
700000.0,2.8
520000.0,2.8
692000.0,2.8
670000.0,2.8
440000.0,2.8
436000.0,2.8
595000.0,2.8
620000.0,2.8
733000.0,2.8
675000.0,2.8
375000.0,2.8
426000.0,2.8
1505000.0,2.8
1630000.0,2.8
938000.0,2.8
357500.0,2.8
720000.0,2.8
760000.0,2.8
360000.0,2.8
435000.0,2.8
390000.0,2.8
510000.0,2.8
607000.0,2.8
705000.0,2.8
2600000.0,4.1
2350000.0,4.1
2956000.0,4.1
535000.0,4.1
400000.0,4.1
2227000.0,4.1
1690000.0,4.1
1020000.0,4.1
1515000.0,4.1
700000.0,4.1
2360000.0,4.1
2005000.0,4.1
702000.0,4.1
3120000.0,4.1
1025000.0,4.1
1920000.0,4.1
2623000.0,4.1
1500000.0,4.1
1630000.0,4.1
1910000.0,4.1
1320000.0,11.8
2850000.0,11.8
750000.0,11.8
1666000.0,11.8
2588000.0,11.8
1955000.0,11.8
768000.0,11.8
1400000.0,11.8
1150000.0,11.8
1901000.0,11.8
665000.0,11.8
2714000.0,11.8
2350000.0,11.8
2100000.0,11.8
2200000.0,11.8
660000.0,11.8
1310000.0,11.8
540000.0,11.8
1355000.0,11.8
2335000.0,11.8
2000000.0,11.8
625000.0,11.8
1815000.0,11.8
626000.0,11.8
725000.0,11.8
870000.0,11.8
3900000.0,11.8
1150000.0,11.8
666000.0,11.8
1200000.0,11.8
2025000.0,11.8
1310000.0,11.8
1564000.0,11.8
1650000.0,11.8
520000.0,11.8
670000.0,6.9
1715000.0,6.9
1055000.0,6.9
348000.0,6.9
1780000.0,6.9
2150000.0,6.9
1730000.0,6.9
1440000.0,6.9
1225000.0,6.9
1445000.0,6.9
1475000.0,6.9
990000.0,6.9
1400000.0,6.9
1550000.0,6.9
1170000.0,6.9
1120000.0,6.9
675000.0,6.9
880000.0,6.9
1530000.0,6.9
1350000.0,6.9
832000.0,6.9
420000.0,6.9
2400000.0,6.9
565000.0,6.9
550000.0,6.9
1211000.0,6.9
2405000.0,6.9
1395000.0,6.9
1630000.0,6.9
1160000.0,6.9
1065000.0,6.9
1361500.0,6.9
945000.0,6.9
360000.0,6.9
860000.0,6.9
1260000.0,6.9
1637000.0,6.9
1505000.0,6.9
515000.0,6.9
1100000.0,6.9
330000.0,6.9
1145000.0,6.9
1322000.0,6.9
1015000.0,6.9
750000.0,6.9
1013000.0,6.9
840000.0,6.9
465000.0,6.9
1150000.0,6.9
1900000.0,6.9
890500.0,6.9
2340000.0,6.9
1370000.0,6.9
1400000.0,6.9
1310000.0,6.9
1833000.0,6.9
855000.0,6.9
930000.0,6.9
1640000.0,6.9
1480000.0,6.9
902000.0,6.9
672000.0,6.9
410000.0,6.9
980000.0,6.9
1055000.0,6.9
440000.0,6.9
1435000.0,6.9
1275000.0,6.9
1685000.0,6.9
842500.0,6.9
1345000.0,6.9
265000.0,6.9
849000.0,6.9
1425000.0,6.9
1345000.0,6.9
330000.0,6.9
726000.0,6.9
1250000.0,6.9
870000.0,6.9
801000.0,6.9
1390000.0,6.9
1725000.0,6.9
415000.0,6.9
780000.0,6.9
670000.0,6.9
650000.0,6.9
600000.0,6.9
1505000.0,6.9
850000.0,6.9
292000.0,6.9
956000.0,6.9
961000.0,6.9
1740000.0,6.9
1683000.0,6.9
574000.0,6.9
470000.0,6.9
1130000.0,6.9
730000.0,6.9
831000.0,6.9
930000.0,6.9
800000.0,6.9
1111000.0,6.9
900000.0,6.9
822500.0,6.9
1400000.0,6.9
336000.0,6.9
800000.0,6.9
1224000.0,14.6
1020000.0,14.6
1000000.0,14.6
380500.0,14.6
930000.0,14.6
1090000.0,14.6
947500.0,14.6
836000.0,14.6
1417250.0,14.6
980000.0,14.6
1135000.0,14.6
1110000.0,14.6
950000.0,14.6
750000.0,14.6
1140000.0,14.6
750000.0,14.6
490500.0,14.6
931000.0,14.6
1000000.0,14.6
655000.0,14.6
1200000.0,14.6
987000.0,14.6
937000.0,14.6
1426000.0,14.6
1016000.0,14.6
910000.0,14.6
1385000.0,14.6
905000.0,14.6
1035000.0,14.6
785000.0,14.6
901000.0,14.6
1300000.0,14.6
975000.0,14.6
1070000.0,14.6
639000.0,14.6
605000.0,14.6
960000.0,14.6
725000.0,14.6
981000.0,14.6
985000.0,14.6
975000.0,14.6
1035000.0,14.6
805000.0,14.6
460000.0,14.6
800000.0,14.6
921000.0,14.6
917000.0,14.6
890000.0,14.6
1008000.0,14.6
1191000.0,14.6
1130000.0,14.6
776000.0,14.6
1035000.0,14.6
920000.0,14.6
1160000.0,14.6
825000.0,14.6
800000.0,14.6
240000.0,14.6
1105000.0,14.6
1025000.0,8.4
826000.0,8.4
900000.0,8.4
930000.0,8.4
962000.0,8.4
800000.0,8.4
862000.0,8.4
863000.0,8.4
850000.0,8.4
785000.0,8.4
760000.0,8.4
710000.0,8.4
920000.0,8.4
940000.0,8.4
655800.0,8.4
1082000.0,8.4
1210000.0,8.4
880000.0,8.4
1340000.0,8.4
335000.0,8.4
1260000.0,8.4
1400000.0,8.4
995000.0,8.4
1380000.0,8.4
1220000.0,8.4
785000.0,8.4
810000.0,8.4
595000.0,8.4
962000.0,8.4
860000.0,8.4
1220000.0,8.4
930000.0,8.4
930000.0,8.4
800000.0,8.4
1305000.0,8.4
1060000.0,8.4
485000.0,8.4
950000.0,8.4
910000.0,8.4
780000.0,8.4
810000.0,8.4
776000.0,8.4
1002500.0,8.4
807500.0,8.4
1120000.0,8.4
950000.0,8.4
1620000.0,8.4
923000.0,8.4
1030000.0,8.4
1046000.0,8.4
716000.0,8.4
740000.0,8.4
970000.0,8.4
735000.0,8.4
762000.0,8.4
485000.0,8.4
950000.0,8.4
1280000.0,8.4
1040000.0,8.4
922000.0,8.4
2415000.0,8.4
780000.0,8.4
1115000.0,8.4
1675000.0,8.4
1176000.0,8.4
1265000.0,8.4
801000.0,8.4
1185000.0,8.4
770000.0,8.4
1200000.0,8.4
993000.0,8.4
901000.0,8.4
650000.0,8.4
891500.0,8.4
3420000.0,8.4
560000.0,8.4
805000.0,8.4
680000.0,8.4
827500.0,8.4
793000.0,8.4
988000.0,8.4
747000.0,8.4
910000.0,8.4
896000.0,8.4
890000.0,8.4
1199000.0,8.4
726000.0,8.4
1100000.0,8.4
2015000.0,8.4
930000.0,8.4
1151000.0,8.4
820000.0,8.4
670000.0,8.4
1040000.0,8.4
1316000.0,8.4
816000.0,8.4
945000.0,8.4
643700.0,8.4
760000.0,8.4
881000.0,8.4
900000.0,8.4
830000.0,11.2
1065000.0,11.2
780000.0,11.2
950000.0,11.2
950000.0,11.2
1020000.0,11.2
1330000.0,11.2
1126000.0,11.2
1235000.0,11.2
457000.0,11.2
660000.0,11.2
661000.0,11.2
770000.0,11.2
895500.0,11.2
1350000.0,11.2
820000.0,11.2
615000.0,11.2
617500.0,11.2
672000.0,11.2
490000.0,11.2
800000.0,11.2
676000.0,11.2
991000.0,11.2
610000.0,11.2
970000.0,11.2
657000.0,11.2
590000.0,11.2
710000.0,11.2
840000.0,11.2
975000.0,11.2
600000.0,11.2
875000.0,11.2
785000.0,11.2
895000.0,11.2
840000.0,11.2
1076000.0,11.2
850000.0,11.2
1400000.0,11.2
1080000.0,11.2
1065000.0,11.2
1291000.0,11.2
773000.0,11.2
700000.0,11.2
760000.0,11.2
1190000.0,11.2
1015000.0,11.2
875000.0,11.2
1020000.0,11.2
773000.0,11.2
522500.0,11.2
790000.0,11.2
1100000.0,11.2
1007000.0,11.2
1245000.0,11.2
1155000.0,11.2
746000.0,11.2
1160000.0,11.2
740000.0,11.2
905000.0,11.2
1105000.0,11.2
591000.0,11.2
960000.0,11.2
815000.0,11.2
2920000.0,2.3
1635000.0,2.3
491000.0,2.3
540000.0,2.3
340000.0,2.3
726000.0,2.3
1340000.0,2.3
1105000.0,2.3
841000.0,2.3
528500.0,2.3
585000.0,2.3
645000.0,2.3
410000.0,2.3
550000.0,2.3
470000.0,2.3
470000.0,2.3
475000.0,2.3
640000.0,2.3
1330000.0,2.3
720000.0,2.3
888000.0,2.3
1325000.0,2.3
368000.0,2.3
1300000.0,2.3
450000.0,2.3
1385000.0,2.3
990000.0,2.3
440000.0,2.3
606000.0,2.3
450000.0,2.3
1470000.0,2.3
591500.0,2.3
1300000.0,2.3
1010000.0,2.3
1266000.0,2.3
620000.0,2.3
872000.0,2.3
700000.0,2.3
540000.0,2.3
420000.0,2.3
1200000.0,2.3
630000.0,2.3
690000.0,2.3
560000.0,2.3
800000.0,2.3
665500.0,2.3
550055.0,2.3
358000.0,2.3
320000.0,2.3
1000000.0,2.3
598000.0,2.3
950000.0,2.3
1065000.0,2.3
885000.0,2.3
587134.0,2.3
1286000.0,5.5
1200000.0,5.5
1382500.0,5.5
630000.0,5.5
1600000.0,5.5
1310000.0,5.5
1035000.0,5.5
1980000.0,5.5
592000.0,5.5
1335000.0,5.5
1710000.0,5.5
1590000.0,5.5
905000.0,5.5
2000000.0,5.5
466000.0,5.5
583000.0,5.5
418000.0,5.5
860000.0,5.5
650000.0,5.5
1280000.0,5.5
1700000.0,5.5
1575000.0,5.5
950000.0,5.5
641000.0,5.5
1655000.0,5.5
1950000.0,5.5
720000.0,5.5
905000.0,5.5
1255000.0,5.5
601000.0,5.5
1020000.0,5.5
460000.0,5.5
435000.0,5.5
790000.0,5.5
990000.0,5.5
605000.0,5.5
1153000.0,5.5
2270000.0,5.5
385000.0,5.5
1300000.0,5.5
900000.0,5.5
1340000.0,5.5
1300000.0,5.5
680000.0,5.5
1310000.0,5.5
1112000.0,5.5
910000.0,5.5
520000.0,5.5
830000.0,5.5
2100000.0,5.5
1102000.0,5.5
1190000.0,5.5
865000.0,5.5
2175000.0,5.5
1085000.0,5.5
312000.0,5.5
320000.0,5.5
890000.0,5.5
875000.0,5.5
2700000.0,5.5
1101000.0,5.5
550000.0,5.5
926000.0,5.5
1050000.0,5.5
1010000.0,5.5
2155000.0,5.5
430000.0,5.5
1900000.0,5.5
888000.0,5.5
1020000.0,5.5
1160000.0,5.5
844000.0,5.5
1860000.0,5.5
1676000.0,5.5
900000.0,5.5
1300000.0,5.5
810000.0,5.5
701000.0,5.5
410000.0,5.5
1255000.0,5.5
310000.0,5.5
1215000.0,5.5
665000.0,5.5
1800000.0,5.5
1085000.0,5.5
2315000.0,5.5
1170000.0,5.5
875000.0,5.5
1715000.0,5.5
1396500.0,5.5
422000.0,5.5
1474000.0,5.5
1340000.0,5.5
980000.0,5.5
1035000.0,5.5
460000.0,5.5
1760000.0,5.5
700000.0,5.5
975000.0,5.5
1095000.0,5.5
1121000.0,5.5
370000.0,5.5
1225000.0,5.5
2004000.0,5.5
1211000.0,5.5
4300000.0,5.5
1400000.0,5.5
770000.0,5.5
1090000.0,5.5
1830000.0,5.5
1000000.0,5.5
600000.0,5.5
692000.0,5.5
389000.0,5.5
1620500.0,5.5
980000.0,5.5
722000.0,5.5
1310000.0,5.5
1050000.0,5.5
1100000.0,5.5
1700000.0,5.5
2160000.0,5.5
960000.0,5.5
1610000.0,5.5
400000.0,5.5
1420000.0,5.5
1950000.0,5.5
1820000.0,5.5
1900000.0,5.5
1080000.0,5.5
570000.0,5.5
1450000.0,5.5
1400000.0,5.5
1340000.0,5.5
340000.0,5.5
1300000.0,5.5
2340000.0,5.5
1634000.0,5.5
910000.0,5.5
1650000.0,5.5
1130000.0,5.5
3850000.0,5.5
1510000.0,5.5
1500000.0,5.5
2315000.0,5.5
670000.0,11.5
892000.0,11.5
592000.0,11.5
647000.0,11.5
865000.0,11.5
1350000.0,11.5
670000.0,11.5
476000.0,11.5
830000.0,11.5
706000.0,11.5
920000.0,11.5
522000.0,11.5
358500.0,11.5
690000.0,11.5
520000.0,11.5
800000.0,11.5
770000.0,11.5
1100000.0,11.5
727500.0,11.5
600000.0,11.5
1160000.0,11.5
925000.0,11.5
475000.0,11.5
715750.0,11.5
862500.0,11.5
651000.0,11.5
770000.0,11.5
900000.0,11.5
815500.0,11.5
770000.0,11.5
599900.0,11.5
585500.0,11.5
840000.0,11.5
765000.0,11.5
1005000.0,11.5
470000.0,11.5
810000.0,11.5
600000.0,11.5
675500.0,11.5
723000.0,11.5
626000.0,11.5
590000.0,11.5
1201000.0,11.5
550000.0,11.5
940000.0,11.5
855333.0,11.5
572000.0,11.5
900000.0,11.5
480000.0,11.5
991000.0,14.7
1242000.0,14.7
665000.0,14.7
680000.0,14.7
981000.0,14.7
1100000.0,14.7
876000.0,14.7
875000.0,14.7
651000.0,14.7
802000.0,14.7
995000.0,14.7
885000.0,14.7
881500.0,14.7
1380000.0,14.7
1346000.0,14.7
980000.0,14.7
900000.0,14.7
782000.0,14.7
580000.0,14.7
665000.0,14.7
937500.0,14.7
1080000.0,14.7
1000000.0,14.7
800000.0,14.7
615000.0,14.7
1235000.0,14.7
801347.0,14.7
765000.0,14.7
710000.0,14.7
921000.0,14.7
1900000.0,14.7
752500.0,14.7
800000.0,14.7
1225000.0,14.7
1200500.0,14.7
1141000.0,14.7
800000.0,14.7
1125000.0,14.7
1067000.0,14.7
1310000.0,14.7
800000.0,14.7
1260500.0,14.7
676000.0,14.7
850500.0,14.7
625000.0,14.7
980500.0,14.7
1068000.0,14.7
840000.0,14.7
935000.0,14.7
800000.0,14.7
937500.0,14.7
900000.0,14.7
1410000.0,14.7
1126000.0,14.7
778000.0,14.7
1230000.0,2.6
1360000.0,2.6
1300000.0,2.6
1805000.0,2.6
352500.0,2.6
3210000.0,2.6
500000.0,2.6
395000.0,2.6
307000.0,2.6
2200000.0,2.6
485000.0,2.6
2800000.0,2.6
1717500.0,2.6
1265000.0,2.6
401000.0,2.6
2375000.0,2.6
1340000.0,2.6
1851000.0,2.6
734600.0,2.6
1928000.0,2.6
526000.0,2.6
2236000.0,2.6
500000.0,2.6
1403000.0,2.6
965000.0,2.6
1040000.0,2.6
526000.0,2.6
750000.0,2.6
1120000.0,9.9
770000.0,9.9
455000.0,9.9
915000.0,9.9
975000.0,9.9
770000.0,9.9
780000.0,9.9
1276000.0,9.9
600000.0,9.9
1465000.0,9.9
955000.0,9.9
767000.0,9.9
1196000.0,9.9
731000.0,9.9
555000.0,9.9
585000.0,9.9
480000.0,9.9
480000.0,9.9
605000.0,9.9
495000.0,9.9
738000.0,9.9
386000.0,9.9
517500.0,9.9
452000.0,9.9
522500.0,9.9
601500.0,9.9
1305000.0,9.9
741000.0,9.9
495000.0,9.9
1345000.0,9.9
530000.0,9.9
815000.0,9.9
930000.0,9.9
521500.0,9.9
730000.0,9.9
775000.0,9.9
495000.0,9.9
990000.0,9.9
950000.0,9.9
915000.0,9.9
900000.0,9.9
476450.0,9.9
810000.0,9.9
920000.0,9.9
590000.0,9.9
835000.0,9.9
790000.0,9.9
810000.0,9.9
667500.0,9.9
500000.0,9.9
485000.0,9.9
488000.0,9.9
900000.0,9.9
680000.0,9.9
683500.0,9.9
977000.0,9.9
590000.0,9.9
770000.0,9.9
815000.0,9.9
975000.0,9.9
970000.0,9.9
515000.0,9.9
985000.0,9.9
515000.0,9.9
640000.0,9.9
940000.0,9.9
770000.0,9.9
600000.0,9.9
510000.0,9.9
750000.0,9.9
822000.0,9.9
983000.0,9.9
600000.0,9.9
900000.0,9.9
640000.0,9.9
470000.0,9.9
430000.0,9.9
540000.0,9.9
1350000.0,9.9
540000.0,9.9
818000.0,9.9
780000.0,9.9
474000.0,9.9
810000.0,9.9
723000.0,9.9
550500.0,9.9
610000.0,9.9
1000000.0,9.9
533000.0,9.9
630000.0,9.9
805000.0,9.9
410000.0,9.9
600000.0,9.9
616000.0,9.9
792000.0,9.9
800000.0,9.9
750000.0,9.9
960000.0,9.9
985000.0,9.9
820000.0,9.9
670000.0,9.9
855000.0,9.9
567000.0,9.9
665000.0,9.9
440000.0,9.9
690000.0,9.9
560000.0,9.9
880000.0,9.9
700000.0,9.9
600000.0,9.9
721000.0,9.9
720000.0,9.9
730000.0,9.9
910000.0,9.9
1570000.0,9.9
525500.0,9.9
555000.0,9.9
612500.0,9.9
248500.0,9.9
960000.0,9.9
1085000.0,9.9
650000.0,9.9
650000.0,9.9
652500.0,9.9
937000.0,9.9
360000.0,9.9
500000.0,9.9
775000.0,9.9
599000.0,9.9
1100000.0,3.8
650000.0,3.8
1681000.0,3.8
1240000.0,3.8
2365000.0,3.8
1380000.0,3.8
1800000.0,3.8
1150000.0,3.8
985000.0,3.8
1200000.0,3.8
1340000.0,3.8
2200000.0,3.8
2105000.0,3.8
550000.0,3.8
1250000.0,3.8
575000.0,3.8
1915000.0,3.8
850000.0,3.8
1630000.0,3.8
1000000.0,3.8
1470000.0,3.8
725000.0,3.8
1234500.0,3.8
600000.0,3.8
1342000.0,3.8
500000.0,3.8
795000.0,3.8
590000.0,3.8
1502000.0,3.8
1100000.0,3.8
1421000.0,3.8
845000.0,3.8
720000.0,3.8
1275000.0,3.8
1000000.0,3.8
1820000.0,3.8
420000.0,3.8
600000.0,3.8
1916000.0,3.8
577000.0,3.8
655000.0,3.8
1016500.0,3.8
1350000.0,3.8
1082000.0,3.8
1560000.0,3.8
1035000.0,3.8
1070000.0,3.8
1060000.0,3.8
1610000.0,3.8
910000.0,3.8
1485000.0,3.8
1101000.0,3.8
880000.0,3.8
730000.0,3.8
1190000.0,3.8
1080000.0,3.8
1115000.0,3.8
516000.0,3.8
1753000.0,3.8
825000.0,3.8
820000.0,3.8
900000.0,3.8
2350000.0,3.8
1565000.0,3.8
730000.0,3.8
730000.0,3.8
1670000.0,3.8
1402000.0,3.8
852000.0,3.8
551000.0,3.8
1570000.0,3.8
1515000.0,3.8
1260000.0,3.8
1155000.0,3.8
1150000.0,3.8
950000.0,3.8
875000.0,3.8
625000.0,3.8
1384000.0,3.8
1405000.0,3.8
655000.0,3.8
456000.0,3.8
2260000.0,3.8
1130000.0,3.8
1305000.0,3.8
720000.0,3.8
1130000.0,3.8
520000.0,3.8
1250000.0,3.8
470000.0,3.8
600000.0,3.8
670000.0,3.8
1100000.0,3.8
1532000.0,3.8
1252000.0,3.8
1010000.0,3.8
779000.0,3.8
790000.0,3.8
455500.0,3.8
1400000.0,3.8
1520000.0,3.8
1655000.0,3.8
600000.0,3.8
1014000.0,3.8
1450000.0,3.8
2252000.0,3.8
1351000.0,3.8
2460000.0,3.8
390000.0,3.8
1455000.0,3.8
540000.0,3.8
3705000.0,3.8
1180000.0,3.8
950000.0,3.8
